SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 19 14:58:45 CET 2022
User: femtolab_admin
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR+D2113
Integration Time (usec): 100000 (HR+D2113)
Spectra Averaged: 50 (HR+D2113)
Boxcar Smoothing: 0 (HR+D2113)
Correct for Electrical Dark: No (HR+D2113)
Strobe/Lamp Enabled: No (HR+D2113)
Correct for Detector Non-linearity: No (HR+D2113)
Correct for Stray Light: No (HR+D2113)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
332.38	643.84
332.85	643.82
333.31	645.84
333.77	645.06
334.24	645.10
334.70	646.62
335.17	644.36
335.63	645.00
336.10	644.06
336.56	644.96
337.03	644.16
337.49	647.22
337.95	645.64
338.42	643.68
338.88	645.32
339.35	645.80
339.81	645.66
340.28	643.58
340.74	646.92
341.20	644.28
341.67	644.56
342.13	647.62
342.60	646.24
343.06	645.66
343.52	647.10
343.99	647.74
344.45	647.56
344.92	646.96
345.38	643.88
345.84	644.10
346.31	644.08
346.77	642.74
347.24	644.74
347.70	645.54
348.16	647.04
348.63	644.96
349.09	646.92
349.55	648.68
350.02	643.74
350.48	644.12
350.95	647.22
351.41	646.60
351.87	645.78
352.34	645.54
352.80	645.64
353.26	643.56
353.73	644.68
354.19	647.38
354.65	645.18
355.12	646.32
355.58	645.80
356.04	646.12
356.51	643.48
356.97	645.44
357.43	643.54
357.90	644.88
358.36	645.82
358.82	643.04
359.29	645.08
359.75	644.80
360.21	646.86
360.68	646.04
361.14	643.82
361.60	645.14
362.06	646.72
362.53	646.00
362.99	646.32
363.45	645.38
363.92	644.82
364.38	648.60
364.84	646.52
365.31	645.20
365.77	646.56
366.23	646.98
366.69	645.90
367.16	648.38
367.62	644.14
368.08	644.58
368.54	644.38
369.01	644.90
369.47	645.72
369.93	646.70
370.39	645.42
370.86	646.40
371.32	643.98
371.78	644.10
372.24	644.58
372.71	645.36
373.17	644.44
373.63	645.18
374.09	645.52
374.56	647.44
375.02	644.28
375.48	640.84
375.94	642.02
376.41	645.04
376.87	645.78
377.33	645.20
377.79	645.10
378.25	646.98
378.72	644.88
379.18	644.72
379.64	649.32
380.10	647.66
380.57	644.66
381.03	644.08
381.49	647.24
381.95	650.26
382.41	647.68
382.88	642.24
383.34	644.82
383.80	645.38
384.26	643.52
384.72	643.60
385.18	647.42
385.65	645.34
386.11	644.36
386.57	644.98
387.03	644.56
387.49	645.94
387.95	645.94
388.42	644.28
388.88	644.36
389.34	644.92
389.80	646.40
390.26	644.32
390.72	646.24
391.19	646.12
391.65	643.52
392.11	649.12
392.57	645.08
393.03	644.40
393.49	646.34
393.95	645.70
394.41	644.80
394.88	644.38
395.34	645.28
395.80	644.90
396.26	644.94
396.72	644.50
397.18	644.22
397.64	644.28
398.10	647.12
398.56	643.52
399.03	644.84
399.49	645.16
399.95	644.20
400.41	645.58
400.87	643.50
401.33	646.20
401.79	647.14
402.25	645.38
402.71	644.30
403.17	644.46
403.63	646.18
404.10	645.60
404.56	649.46
405.02	642.52
405.48	647.44
405.94	645.26
406.40	643.62
406.86	645.28
407.32	645.14
407.78	644.30
408.24	645.88
408.70	646.14
409.16	644.04
409.62	644.92
410.08	643.62
410.54	647.66
411.00	644.54
411.46	645.42
411.92	646.40
412.39	645.68
412.85	645.12
413.31	651.10
413.77	645.68
414.23	644.14
414.69	644.22
415.15	648.16
415.61	643.20
416.07	645.86
416.53	645.64
416.99	644.54
417.45	643.70
417.91	646.60
418.37	644.08
418.83	644.40
419.29	644.28
419.75	646.36
420.21	644.04
420.67	644.88
421.13	646.72
421.59	646.58
422.05	644.20
422.51	643.02
422.97	641.58
423.42	643.24
423.88	643.10
424.34	644.50
424.80	644.60
425.26	642.70
425.72	647.36
426.18	646.12
426.64	642.48
427.10	643.90
427.56	648.14
428.02	646.22
428.48	647.14
428.94	643.78
429.40	645.96
429.86	643.84
430.32	646.36
430.78	648.48
431.24	644.66
431.70	645.38
432.15	644.96
432.61	645.06
433.07	646.04
433.53	644.14
433.99	646.06
434.45	644.66
434.91	646.70
435.37	644.48
435.83	647.94
436.29	648.10
436.75	644.72
437.20	645.94
437.66	646.90
438.12	645.78
438.58	646.42
439.04	645.10
439.50	648.20
439.96	646.20
440.42	646.04
440.87	644.58
441.33	645.48
441.79	645.60
442.25	645.74
442.71	647.66
443.17	645.42
443.63	646.14
444.09	646.92
444.54	646.08
445.00	646.96
445.46	647.86
445.92	646.34
446.38	651.62
446.84	648.02
447.29	648.46
447.75	646.60
448.21	648.68
448.67	644.62
449.13	647.14
449.59	647.76
450.04	647.28
450.50	647.66
450.96	648.44
451.42	648.00
451.88	645.84
452.33	646.62
452.79	647.08
453.25	645.92
453.71	648.98
454.17	647.06
454.63	649.14
455.08	646.76
455.54	645.22
456.00	648.36
456.46	647.20
456.91	646.38
457.37	647.08
457.83	644.38
458.29	644.96
458.75	645.14
459.20	644.64
459.66	644.68
460.12	641.76
460.58	643.74
461.03	646.98
461.49	647.24
461.95	647.92
462.41	647.66
462.86	649.12
463.32	647.14
463.78	644.94
464.24	648.90
464.69	647.08
465.15	644.56
465.61	646.34
466.07	645.38
466.52	647.76
466.98	646.80
467.44	646.42
467.90	646.12
468.35	643.88
468.81	644.16
469.27	644.54
469.72	645.36
470.18	645.38
470.64	644.32
471.10	643.14
471.55	643.66
472.01	645.88
472.47	645.20
472.92	644.52
473.38	647.84
473.84	651.00
474.29	645.76
474.75	643.94
475.21	646.60
475.66	646.02
476.12	644.22
476.58	644.30
477.04	645.00
477.49	644.50
477.95	647.36
478.41	644.24
478.86	645.92
479.32	644.52
479.77	645.54
480.23	644.80
480.69	644.58
481.14	645.46
481.60	644.60
482.06	643.52
482.51	645.78
482.97	647.54
483.43	646.66
483.88	647.54
484.34	643.02
484.80	645.50
485.25	644.44
485.71	644.50
486.16	646.64
486.62	644.54
487.08	644.56
487.53	645.82
487.99	645.94
488.45	643.58
488.90	648.08
489.36	646.42
489.81	644.70
490.27	646.44
490.73	646.36
491.18	643.68
491.64	643.38
492.09	646.36
492.55	645.06
493.00	644.64
493.46	645.12
493.92	644.32
494.37	644.70
494.83	645.98
495.28	645.88
495.74	650.14
496.19	648.76
496.65	648.42
497.11	645.26
497.56	645.86
498.02	646.02
498.47	646.44
498.93	650.86
499.38	646.02
499.84	647.26
500.29	648.16
500.75	647.68
501.21	648.08
501.66	646.56
502.12	647.08
502.57	646.20
503.03	649.58
503.48	647.16
503.94	647.10
504.39	646.22
504.85	649.70
505.30	646.72
505.76	647.20
506.21	647.68
506.67	647.88
507.12	650.44
507.58	647.90
508.03	646.90
508.49	651.06
508.94	649.24
509.40	648.10
509.85	646.74
510.31	650.20
510.76	650.72
511.22	653.14
511.67	650.64
512.13	649.72
512.58	649.74
513.04	650.38
513.49	651.04
513.95	651.00
514.40	653.44
514.86	652.64
515.31	652.30
515.76	649.62
516.22	651.48
516.67	654.70
517.13	652.56
517.58	654.82
518.04	653.84
518.49	652.56
518.95	653.82
519.40	655.50
519.85	654.04
520.31	651.12
520.76	655.32
521.22	653.78
521.67	654.58
522.13	657.74
522.58	654.22
523.03	650.70
523.49	651.52
523.94	654.56
524.40	654.04
524.85	653.04
525.30	655.56
525.76	653.74
526.21	654.50
526.67	655.50
527.12	653.78
527.57	652.46
528.03	657.60
528.48	651.76
528.94	653.72
529.39	653.72
529.84	653.10
530.30	654.34
530.75	651.12
531.20	650.62
531.66	650.48
532.11	650.82
532.56	650.74
533.02	651.66
533.47	648.68
533.93	651.30
534.38	654.26
534.83	652.16
535.29	651.72
535.74	650.90
536.19	650.76
536.65	653.74
537.10	651.50
537.55	651.72
538.01	650.18
538.46	650.46
538.91	651.30
539.37	658.88
539.82	649.16
540.27	655.34
540.73	651.70
541.18	651.98
541.63	648.86
542.08	648.88
542.54	648.64
542.99	648.34
543.44	648.32
543.90	649.34
544.35	652.38
544.80	650.72
545.26	650.14
545.71	647.68
546.16	647.60
546.61	646.08
547.07	646.58
547.52	646.76
547.97	648.60
548.42	650.30
548.88	649.48
549.33	648.90
549.78	649.22
550.24	646.78
550.69	644.76
551.14	648.92
551.59	650.30
552.05	648.94
552.50	647.90
552.95	650.24
553.40	648.70
553.86	649.72
554.31	649.36
554.76	646.90
555.21	648.52
555.66	647.18
556.12	648.58
556.57	647.22
557.02	645.70
557.47	646.44
557.93	649.70
558.38	646.36
558.83	646.60
559.28	648.32
559.73	647.02
560.19	646.46
560.64	647.74
561.09	648.70
561.54	646.52
561.99	648.88
562.45	647.50
562.90	648.74
563.35	648.04
563.80	646.38
564.25	648.02
564.70	647.64
565.16	647.26
565.61	647.58
566.06	647.02
566.51	645.46
566.96	648.86
567.41	645.86
567.87	648.10
568.32	647.82
568.77	648.92
569.22	649.14
569.67	648.10
570.12	649.16
570.58	649.08
571.03	647.58
571.48	644.96
571.93	647.88
572.38	649.62
572.83	645.38
573.28	648.64
573.73	647.88
574.19	647.48
574.64	646.12
575.09	644.00
575.54	647.06
575.99	647.88
576.44	648.12
576.89	648.80
577.34	645.80
577.79	647.42
578.25	648.36
578.70	647.06
579.15	647.78
579.60	648.04
580.05	645.50
580.50	646.48
580.95	649.86
581.40	649.30
581.85	647.70
582.30	645.12
582.75	646.96
583.20	648.22
583.66	646.02
584.11	647.68
584.56	649.24
585.01	646.84
585.46	645.90
585.91	647.68
586.36	650.42
586.81	648.58
587.26	649.98
587.71	647.74
588.16	647.52
588.61	648.48
589.06	648.16
589.51	645.60
589.96	650.00
590.41	646.90
590.86	647.34
591.31	645.82
591.76	650.40
592.21	647.70
592.66	648.42
593.11	651.10
593.56	651.02
594.01	651.28
594.46	650.46
594.91	647.24
595.36	647.74
595.81	648.54
596.26	649.68
596.71	648.90
597.16	645.70
597.61	649.98
598.06	648.46
598.51	647.30
598.96	647.22
599.41	649.30
599.86	649.42
600.31	647.92
600.76	647.90
601.21	652.02
601.66	647.92
602.11	647.74
602.56	649.38
603.01	648.26
603.46	650.52
603.91	649.62
604.36	648.80
604.81	646.16
605.26	649.94
605.71	653.00
606.16	649.02
606.61	649.34
607.05	646.74
607.50	654.00
607.95	649.98
608.40	653.22
608.85	651.66
609.30	651.14
609.75	650.28
610.20	651.02
610.65	647.88
611.10	653.04
611.55	651.06
612.00	652.62
612.44	656.58
612.89	653.20
613.34	651.68
613.79	650.16
614.24	650.90
614.69	651.04
615.14	651.04
615.59	652.34
616.04	649.34
616.48	650.32
616.93	650.68
617.38	649.44
617.83	650.44
618.28	650.04
618.73	652.58
619.18	651.64
619.62	650.32
620.07	650.52
620.52	649.90
620.97	650.26
621.42	650.88
621.87	648.72
622.32	652.66
622.76	650.12
623.21	650.28
623.66	653.56
624.11	650.34
624.56	650.64
625.01	650.60
625.45	650.76
625.90	650.16
626.35	650.08
626.80	649.44
627.25	649.76
627.69	651.20
628.14	652.00
628.59	653.82
629.04	653.82
629.49	659.20
629.93	662.80
630.38	664.70
630.83	661.26
631.28	654.56
631.73	652.34
632.17	654.08
632.62	656.38
633.07	655.12
633.52	658.16
633.97	659.64
634.41	655.84
634.86	657.20
635.31	654.90
635.76	651.00
636.20	648.74
636.65	649.50
637.10	650.62
637.55	651.60
637.99	647.70
638.44	649.60
638.89	648.24
639.34	648.62
639.78	649.66
640.23	650.18
640.68	649.50
641.13	647.92
641.57	647.90
642.02	648.10
642.47	646.52
642.91	646.08
643.36	649.44
643.81	649.84
644.26	649.54
644.70	650.78
645.15	651.04
645.60	650.12
646.04	650.98
646.49	651.48
646.94	653.66
647.38	647.12
647.83	648.06
648.28	645.48
648.73	650.16
649.17	649.52
649.62	649.78
650.07	649.18
650.51	647.98
650.96	649.08
651.41	648.74
651.85	646.36
652.30	648.58
652.75	650.86
653.19	650.84
653.64	649.54
654.09	649.12
654.53	647.54
654.98	648.52
655.43	648.60
655.87	647.20
656.32	646.36
656.76	646.42
657.21	649.14
657.66	648.48
658.10	649.34
658.55	645.86
659.00	645.56
659.44	648.08
659.89	648.64
660.33	647.38
660.78	648.62
661.23	648.52
661.67	648.26
662.12	649.84
662.57	650.02
663.01	646.94
663.46	648.86
663.90	647.92
664.35	648.38
664.79	646.62
665.24	648.28
665.69	650.50
666.13	645.48
666.58	647.78
667.02	648.12
667.47	647.10
667.92	646.82
668.36	649.52
668.81	645.58
669.25	649.82
669.70	646.80
670.14	647.58
670.59	646.86
671.03	646.00
671.48	647.76
671.93	647.74
672.37	647.80
672.82	648.62
673.26	648.88
673.71	646.08
674.15	648.22
674.60	648.66
675.04	646.80
675.49	645.26
675.93	644.10
676.38	647.52
676.82	649.98
677.27	647.00
677.71	647.88
678.16	647.62
678.60	646.82
679.05	644.08
679.49	646.78
679.94	647.82
680.38	645.10
680.83	648.16
681.27	648.38
681.72	646.66
682.16	645.48
682.61	648.90
683.05	649.58
683.50	646.22
683.94	646.18
684.39	648.72
684.83	645.36
685.28	646.70
685.72	647.74
686.17	648.88
686.61	645.88
687.06	646.42
687.50	646.74
687.95	646.02
688.39	647.52
688.83	649.98
689.28	645.84
689.72	646.22
690.17	645.84
690.61	646.90
691.06	645.04
691.50	645.66
691.94	646.78
692.39	645.40
692.83	645.52
693.28	644.58
693.72	645.00
694.17	646.14
694.61	645.24
695.05	646.70
695.50	645.56
695.94	644.06
696.39	646.32
696.83	646.86
697.27	645.60
697.72	646.50
698.16	644.34
698.61	646.32
699.05	648.34
699.49	647.02
699.94	647.52
700.38	646.28
700.83	647.64
701.27	644.32
701.71	646.12
702.16	645.94
702.60	645.02
703.04	645.74
703.49	645.54
703.93	645.70
704.37	645.88
704.82	645.60
705.26	643.96
705.70	645.94
706.15	644.58
706.59	644.64
707.03	646.34
707.48	643.92
707.92	643.36
708.36	645.26
708.81	644.74
709.25	645.76
709.69	645.54
710.14	645.86
710.58	646.74
711.02	645.48
711.47	647.36
711.91	646.58
712.35	647.44
712.80	645.60
713.24	647.50
713.68	645.84
714.12	649.56
714.57	644.80
715.01	643.70
715.45	645.56
715.90	645.02
716.34	644.34
716.78	645.72
717.22	645.90
717.67	647.32
718.11	646.94
718.55	646.58
719.00	645.60
719.44	646.58
719.88	643.84
720.32	645.98
720.77	646.40
721.21	646.60
721.65	645.50
722.09	645.00
722.54	646.84
722.98	646.42
723.42	644.54
723.86	646.40
724.31	650.78
724.75	647.84
725.19	644.76
725.63	645.34
726.07	644.48
726.52	646.66
726.96	647.34
727.40	647.02
727.84	647.24
728.28	647.68
728.73	649.22
729.17	649.44
729.61	644.80
730.05	646.66
730.49	646.88
730.94	646.18
731.38	646.40
731.82	645.50
732.26	647.60
732.70	646.70
733.15	646.84
733.59	646.12
734.03	644.38
734.47	647.74
734.91	645.74
735.35	645.80
735.80	651.44
736.24	643.98
736.68	643.30
737.12	645.02
737.56	645.72
738.00	643.98
738.45	644.20
738.89	643.96
739.33	647.52
739.77	648.34
740.21	647.60
740.65	647.28
741.09	646.86
741.53	647.46
741.98	647.04
742.42	648.04
742.86	646.06
743.30	646.30
743.74	646.66
744.18	645.16
744.62	647.72
745.06	647.08
745.51	646.00
745.95	647.18
746.39	650.72
746.83	647.72
747.27	645.62
747.71	646.56
748.15	643.84
748.59	645.06
749.03	647.68
749.47	644.56
749.91	645.84
750.35	646.06
750.80	646.34
751.24	646.22
751.68	648.02
752.12	646.40
752.56	645.96
753.00	647.24
753.44	643.74
753.88	643.60
754.32	644.70
754.76	645.66
755.20	645.68
755.64	647.54
756.08	647.32
756.52	646.02
756.96	645.44
757.40	648.88
757.84	647.38
758.28	644.44
758.72	648.32
759.16	644.32
759.60	648.92
760.04	646.62
760.48	648.98
760.92	647.06
761.36	647.42
761.80	646.18
762.24	646.32
762.68	648.00
763.12	647.42
763.56	648.98
764.00	647.66
764.44	646.92
764.88	647.98
765.32	649.20
765.76	650.88
766.20	647.20
766.64	647.72
767.08	647.64
767.52	646.70
767.96	648.76
768.40	653.08
768.84	645.82
769.28	649.04
769.72	648.04
770.16	647.84
770.60	650.76
771.04	647.92
771.48	647.96
771.92	647.34
772.36	647.72
772.80	652.14
773.24	648.88
773.67	649.70
774.11	650.12
774.55	649.16
774.99	648.96
775.43	647.30
775.87	650.18
776.31	649.46
776.75	650.24
777.19	652.80
777.63	650.78
778.07	650.96
778.51	651.80
778.94	652.18
779.38	652.96
779.82	653.56
780.26	656.66
780.70	657.02
781.14	657.90
781.58	659.02
782.02	662.96
782.45	665.80
782.89	669.06
783.33	670.90
783.77	673.58
784.21	679.00
784.65	687.28
785.09	693.56
785.53	703.28
785.96	721.08
786.40	751.54
786.84	835.40
787.28	1079.44
787.72	1480.88
788.16	2103.84
788.59	3277.60
789.03	5866.36
789.47	10564.44
789.91	13391.96
790.35	10935.76
790.79	7290.70
791.22	4666.08
791.66	3040.44
792.10	2132.60
792.54	1672.70
792.98	1435.02
793.41	1294.96
793.85	1192.78
794.29	1098.38
794.73	1025.34
795.17	961.16
795.60	924.26
796.04	899.92
796.48	876.90
796.92	854.28
797.36	834.48
797.79	813.18
798.23	790.68
798.67	783.12
799.11	775.80
799.54	768.46
799.98	758.42
800.42	751.24
800.86	736.34
801.30	734.46
801.73	730.08
802.17	724.00
802.61	718.18
803.05	713.72
803.48	709.84
803.92	705.42
804.36	704.72
804.79	706.38
805.23	705.00
805.67	703.20
806.11	697.36
806.54	698.32
806.98	695.72
807.42	691.26
807.86	689.82
808.29	684.98
808.73	686.38
809.17	686.50
809.60	682.76
810.04	683.10
810.48	680.98
810.92	677.06
811.35	678.88
811.79	673.16
812.23	675.64
812.66	674.96
813.10	672.56
813.54	668.72
813.97	670.24
814.41	669.80
814.85	666.68
815.28	668.36
815.72	665.86
816.16	665.12
816.59	662.96
817.03	664.96
817.47	663.76
817.90	661.84
818.34	662.78
818.78	659.28
819.21	659.36
819.65	660.24
820.09	657.58
820.52	658.18
820.96	657.14
821.39	654.18
821.83	654.16
822.27	655.80
822.70	655.30
823.14	654.78
823.58	654.70
824.01	652.12
824.45	654.76
824.88	653.68
825.32	652.74
825.76	652.26
826.19	652.76
826.63	652.10
827.06	652.98
827.50	651.44
827.94	651.58
828.37	650.48
828.81	652.42
829.24	650.70
829.68	650.90
830.11	651.20
830.55	649.86
830.99	650.60
831.42	651.26
831.86	648.44
832.29	652.94
832.73	650.38
833.16	647.76
833.60	649.30
834.04	650.70
834.47	650.60
834.91	647.68
835.34	647.80
835.78	649.60
836.21	648.82
836.65	651.44
837.08	648.88
837.52	648.98
837.95	647.82
838.39	650.04
838.82	651.12
839.26	646.10
839.69	650.78
840.13	648.68
840.56	650.50
841.00	646.86
841.43	648.30
841.87	648.44
842.30	646.38
842.74	646.26
843.17	649.76
843.61	646.52
844.04	644.88
844.48	648.00
844.91	647.88
845.35	648.14
845.78	645.90
846.22	646.22
846.65	645.94
847.09	647.40
847.52	644.32
847.96	643.76
848.39	647.06
848.83	647.54
849.26	647.24
849.70	647.10
850.13	645.96
850.56	645.80
851.00	647.20
851.43	646.18
851.87	648.04
852.30	647.48
852.74	645.64
853.17	645.26
853.60	649.68
854.04	644.22
854.47	654.06
854.91	649.16
855.34	643.94
855.78	645.88
856.21	648.40
856.64	646.74
857.08	646.60
857.51	646.74
857.95	647.94
858.38	646.82
858.81	647.56
859.25	646.84
859.68	643.96
860.12	646.98
860.55	647.12
860.98	646.02
861.42	644.74
861.85	645.90
862.28	645.38
862.72	645.84
863.15	646.00
863.59	647.86
864.02	644.78
864.45	644.56
864.89	643.80
865.32	645.20
865.75	646.10
866.19	644.88
866.62	645.46
867.05	645.54
867.49	643.82
867.92	645.58
868.35	647.48
868.79	645.04
869.22	648.94
869.65	649.20
870.09	645.00
870.52	645.94
870.95	643.52
871.39	647.02
871.82	645.66
872.25	646.78
872.69	646.42
873.12	644.60
873.55	646.86
873.98	645.94
874.42	644.22
874.85	642.54
875.28	647.42
875.72	645.08
876.15	644.32
876.58	646.50
877.01	645.24
877.45	648.82
877.88	646.80
878.31	644.52
878.75	647.44
879.18	644.92
879.61	645.58
880.04	645.66
880.48	645.36
880.91	646.20
881.34	643.96
881.77	644.96
882.21	643.36
882.64	645.40
883.07	644.52
883.50	644.20
883.94	645.76
884.37	646.00
884.80	646.16
885.23	646.68
885.66	645.80
886.10	647.18
886.53	644.82
886.96	646.98
887.39	647.66
887.82	646.68
888.26	646.30
888.69	644.18
889.12	643.70
889.55	645.66
889.98	647.42
890.42	647.00
890.85	644.80
891.28	647.20
891.71	645.62
892.14	645.40
892.58	645.76
893.01	644.64
893.44	643.56
893.87	646.40
894.30	647.12
894.73	645.64
895.17	643.78
895.60	643.06
896.03	645.34
896.46	643.76
896.89	647.22
897.32	646.92
897.75	644.88
898.19	650.92
898.62	645.62
899.05	645.44
899.48	645.36
899.91	646.64
900.34	644.32
900.77	647.66
901.21	643.96
901.64	644.98
902.07	648.90
902.50	646.64
902.93	645.82
903.36	644.26
903.79	644.76
904.22	647.96
904.65	645.06
905.09	643.38
905.52	643.96
905.95	644.34
906.38	645.84
906.81	644.66
907.24	644.62
907.67	646.26
908.10	644.48
908.53	645.34
908.96	644.90
909.39	645.04
909.82	645.42
910.25	644.50
910.69	644.72
911.12	643.02
911.55	644.36
911.98	645.06
912.41	644.40
912.84	647.32
913.27	646.64
913.70	641.76
914.13	644.10
914.56	642.00
914.99	643.04
915.42	647.90
915.85	644.60
916.28	643.30
916.71	644.98
917.14	645.32
917.57	644.40
918.00	646.80
918.43	644.26
918.86	646.12
919.29	644.46
919.72	645.46
920.15	645.84
920.58	644.54
921.01	644.24
921.44	645.70
921.87	645.76
922.30	646.88
922.73	647.42
923.16	645.62
923.59	645.08
924.02	646.06
924.45	643.54
924.88	643.68
925.31	643.98
925.74	644.88
926.17	645.06
926.60	645.30
927.03	645.56
927.46	645.50
927.89	648.82
928.32	644.84
928.74	645.92
929.17	645.22
929.60	647.84
930.03	648.42
930.46	644.98
930.89	646.76
931.32	643.92
931.75	644.84
932.18	642.80
932.61	643.36
933.04	646.50
933.47	644.06
933.90	645.02
934.32	644.12
934.75	648.50
935.18	645.06
935.61	644.58
936.04	642.30
936.47	645.24
936.90	644.98
937.33	647.08
937.76	644.60
938.18	644.76
938.61	642.66
939.04	645.76
